,tweet_id,tweet_date,source,text,expanded_urls,rating_numerator,rating_denominator,dog_name,dog_stage,id_str,display_text_range,retweet_count,favorite_count,breed
1664,673580926094458881,2015-12-06 19:13:01+00:00,iPhone,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,https://twitter.com/dog_rates/status/673580926094458881/photo/1,8,10,None,,673580926094458880,"[0, 101]",238,732,beagle
1665,673576835670777856,2015-12-06 18:56:46+00:00,iPhone,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,https://twitter.com/dog_rates/status/673576835670777856/photo/1,7,10,None,,673576835670777856,"[0, 138]",486,1226,
1666,673363615379013632,2015-12-06 04:49:31+00:00,iPhone,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,https://twitter.com/dog_rates/status/673363615379013632/photo/1,11,10,None,pupper,673363615379013632,"[0, 136]",266,930,
1667,673359818736984064,2015-12-06 04:34:25+00:00,iPhone,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,https://twitter.com/dog_rates/status/673359818736984064/photo/1,8,10,Steve,,673359818736984064,"[0, 118]",592,1285,English_setter
1668,673355879178194945,2015-12-06 04:18:46+00:00,iPhone,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",11,10,Koda,,673355879178194944,"[0, 134]",491,1339,Rottweiler
1669,673352124999274496,2015-12-06 04:03:51+00:00,iPhone,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,https://twitter.com/dog_rates/status/673352124999274496/photo/1,12,10,None,,673352124999274496,"[0, 98]",471,1493,golden_retriever
1670,673350198937153538,2015-12-06 03:56:12+00:00,iPhone,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,https://twitter.com/dog_rates/status/673350198937153538/photo/1,9,10,Bella,,673350198937153536,"[0, 117]",184,682,West_Highland_white_terrier
1671,673345638550134785,2015-12-06 03:38:05+00:00,iPhone,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,https://twitter.com/dog_rates/status/673345638550134785/photo/1,7,10,Gerald,,673345638550134784,"[0, 136]",1098,2224,Pomeranian
1672,673343217010679808,2015-12-06 03:28:27+00:00,iPhone,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,https://twitter.com/dog_rates/status/673343217010679808/photo/1,11,10,None,,673343217010679808,"[0, 53]",234,854,Chihuahua
1673,673342308415348736,2015-12-06 03:24:51+00:00,iPhone,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,https://twitter.com/dog_rates/status/673342308415348736/photo/1,10,10,Django,pupper,673342308415348736,"[0, 77]",492,1128,kelpie
1674,673320132811366400,2015-12-06 01:56:44+00:00,iPhone,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",11,10,Frankie,,673320132811366400,"[0, 97]",6863,11929,Samoyed
1675,673317986296586240,2015-12-06 01:48:12+00:00,iPhone,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10,10,None,,673317986296586240,"[0, 119]",216,780,miniature_pinscher
1676,673295268553605120,2015-12-06 00:17:55+00:00,iPhone,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8,10,Eve,pupper,673295268553605120,"[0, 140]",2739,6706,golden_retriever
1677,673270968295534593,2015-12-05 22:41:22+00:00,iPhone,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11,10,Mac,,673270968295534592,"[0, 71]",312,955,Shih-Tzu
1678,673240798075449344,2015-12-05 20:41:29+00:00,iPhone,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6,10,None,,673240798075449344,"[0, 140]",614,1271,Airedale
1679,673213039743795200,2015-12-05 18:51:11+00:00,iPhone,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,https://twitter.com/dog_rates/status/673213039743795200/photo/1,10,10,Dexter,,673213039743795200,"[0, 72]",724,1965,schipperke
1680,673148804208660480,2015-12-05 14:35:56+00:00,iPhone,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,https://twitter.com/dog_rates/status/673148804208660480/photo/1,8,10,Fletcher,pupper,673148804208660480,"[0, 126]",547,1486,
1681,672997845381865473,2015-12-05 04:36:04+00:00,iPhone,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,https://twitter.com/dog_rates/status/672997845381865473/photo/1,12,10,Kenzie,,672997845381865472,"[0, 118]",629,1750,chow
1682,672995267319328768,2015-12-05 04:25:50+00:00,iPhone,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,https://twitter.com/dog_rates/status/672995267319328768/photo/1,8,10,Pumpkin,,672995267319328768,"[0, 120]",251,844,French_bulldog
1683,672988786805112832,2015-12-05 04:00:04+00:00,iPhone,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,https://twitter.com/dog_rates/status/672988786805112832/photo/1,10,10,Schnozz,pupper,672988786805112832,"[0, 130]",253,872,Lakeland_terrier
1684,672984142909456390,2015-12-05 03:41:37+00:00,iPhone,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,https://twitter.com/dog_rates/status/672984142909456390/photo/1,9,10,None,,672984142909456384,"[0, 120]",469,1116,
1685,672980819271634944,2015-12-05 03:28:25+00:00,iPhone,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,https://twitter.com/dog_rates/status/672980819271634944/photo/1,5,10,None,,672980819271634944,"[0, 121]",887,1625,beagle
1686,672975131468300288,2015-12-05 03:05:49+00:00,iPhone,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,https://twitter.com/dog_rates/status/672975131468300288/photo/1,10,10,Chuckles,pupper,672975131468300288,"[0, 94]",775,1493,pug
1687,672970152493887488,2015-12-05 02:46:02+00:00,iPhone,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,https://twitter.com/dog_rates/status/672970152493887488/photo/1,7,10,Chet,pupper,672970152493887488,"[0, 107]",302,836,
1688,672968025906282496,2015-12-05 02:37:35+00:00,iPhone,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,https://twitter.com/dog_rates/status/672968025906282496/photo/1,11,10,Gustaf,,672968025906282496,"[0, 130]",469,1179,toy_poodle
1689,672964561327235073,2015-12-05 02:23:49+00:00,iPhone,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,https://twitter.com/dog_rates/status/672964561327235073/photo/1,10,10,Terry,,672964561327235072,"[0, 138]",557,1258,Chihuahua
1690,672902681409806336,2015-12-04 22:17:55+00:00,iPhone,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,https://twitter.com/dog_rates/status/672902681409806336/photo/1,9,10,Jimison,,672902681409806336,"[0, 83]",422,1226,
1691,672898206762672129,2015-12-04 22:00:08+00:00,iPhone,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,https://twitter.com/dog_rates/status/672898206762672129/photo/1,11,10,Cheryl,pupper,672898206762672128,"[0, 125]",363,793,
1692,672884426393653248,2015-12-04 21:05:23+00:00,iPhone,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,https://twitter.com/dog_rates/status/672884426393653248/photo/1,6,10,None,,672884426393653248,"[0, 140]",723,1364,
1693,672877615439593473,2015-12-04 20:38:19+00:00,iPhone,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,https://twitter.com/dog_rates/status/672877615439593473/photo/1,8,10,Oscar,,672877615439593472,"[0, 123]",300,907,Chihuahua
1694,672834301050937345,2015-12-04 17:46:12+00:00,iPhone,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",https://twitter.com/dog_rates/status/672834301050937345/photo/1,10,10,Ed,,672834301050937344,"[0, 74]",502,1151,Pembroke
1695,672828477930868736,2015-12-04 17:23:04+00:00,iPhone,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,https://twitter.com/dog_rates/status/672828477930868736/photo/1,9,10,Jerry,,672828477930868736,"[0, 140]",416,1108,
1696,672640509974827008,2015-12-04 04:56:09+00:00,iPhone,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,https://twitter.com/dog_rates/status/672640509974827008/photo/1,9,10,Leonidas,,672640509974827008,"[0, 89]",270,873,Chesapeake_Bay_retriever
1697,672622327801233409,2015-12-04 03:43:54+00:00,iPhone,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,https://twitter.com/dog_rates/status/672622327801233409/photo/1,12,10,None,pupper,672622327801233408,"[0, 128]",419,1147,golden_retriever
1698,672614745925664768,2015-12-04 03:13:46+00:00,iPhone,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,https://twitter.com/dog_rates/status/672614745925664768/photo/1,6,10,Norman,pupper,672614745925664768,"[0, 132]",510,1086,
1699,672609152938721280,2015-12-04 02:51:33+00:00,iPhone,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois,https://twitter.com/dog_rates/status/672609152938721280/photo/1,9,10,Caryl,,672609152938721280,"[0, 88]",338,965,
1700,672604026190569472,2015-12-04 02:31:10+00:00,iPhone,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,https://twitter.com/dog_rates/status/672604026190569472/photo/1,11,10,,,672604026190569472,"[0, 100]",335,964,toy_poodle
1701,672594978741354496,2015-12-04 01:55:13+00:00,iPhone,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,https://twitter.com/dog_rates/status/672594978741354496/photo/1,9,10,Scott,pupper,672594978741354496,"[0, 137]",528,1175,Great_Pyrenees
1702,672591762242805761,2015-12-04 01:42:26+00:00,iPhone,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,https://twitter.com/dog_rates/status/672591762242805761/photo/1,10,10,Taz,,672591762242805760,"[0, 59]",284,840,kuvasz
1703,672591271085670400,2015-12-04 01:40:29+00:00,iPhone,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI,https://twitter.com/dog_rates/status/672591271085670400/photo/1,8,10,None,,672591271085670400,"[0, 104]",157,639,
1704,672538107540070400,2015-12-03 22:09:14+00:00,iPhone,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,https://twitter.com/dog_rates/status/672538107540070400/photo/1,7,10,Darby,,672538107540070400,"[0, 96]",316,898,Chihuahua
1705,672523490734551040,2015-12-03 21:11:09+00:00,iPhone,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,https://twitter.com/dog_rates/status/672523490734551040/photo/1,10,10,None,,672523490734551040,"[0, 126]",146,551,golden_retriever
1706,672488522314567680,2015-12-03 18:52:12+00:00,iPhone,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",https://twitter.com/dog_rates/status/672488522314567680/photo/1,10,10,Jackie,,672488522314567680,"[0, 134]",371,989,Doberman
1707,672482722825261057,2015-12-03 18:29:09+00:00,iPhone,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,https://twitter.com/dog_rates/status/672482722825261057/photo/1,10,10,,,672482722825261056,"[0, 106]",517,987,West_Highland_white_terrier
1708,672481316919734272,2015-12-03 18:23:34+00:00,iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,https://twitter.com/dog_rates/status/672481316919734272/photo/1,12,10,Jazz,pupper,672481316919734272,"[0, 101]",110,639,Border_collie
1709,672475084225949696,2015-12-03 17:58:48+00:00,iPhone,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,https://twitter.com/dog_rates/status/672475084225949696/photo/1,8,10,Buddy,,672475084225949696,"[0, 138]",605,1291,
1710,672466075045466113,2015-12-03 17:23:00+00:00,iPhone,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,https://twitter.com/dog_rates/status/672466075045466113/photo/1,12,10,Franq,,672466075045466112,"[0, 127]",447,1193,cocker_spaniel
1711,672272411274932228,2015-12-03 04:33:27+00:00,iPhone,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,"https://twitter.com/dog_rates/status/672272411274932228/photo/1,https://twitter.com/dog_rates/status/672272411274932228/photo/1",11,10,Pippin,,672272411274932224,"[0, 95]",2923,5695,pug
1712,672267570918129665,2015-12-03 04:14:13+00:00,iPhone,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,https://twitter.com/dog_rates/status/672267570918129665/photo/1,10,10,None,,672267570918129664,"[0, 84]",536,1312,Irish_terrier
1713,672264251789176834,2015-12-03 04:01:02+00:00,iPhone,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,https://twitter.com/dog_rates/status/672264251789176834/photo/1,10,10,Kreg,,672264251789176832,"[0, 123]",285,1008,Chihuahua
1714,672256522047614977,2015-12-03 03:30:19+00:00,iPhone,Mighty rare dogs here. Long smooth necks. Great knees. Travel in squads. 1 out of every 14 is massive. 8/10 for all https://t.co/PoMKKnKpRd,https://twitter.com/dog_rates/status/672256522047614977/photo/1,8,10,None,,672256522047614976,"[0, 139]",1324,2504,
1715,672254177670729728,2015-12-03 03:21:00+00:00,iPhone,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,https://twitter.com/dog_rates/status/672254177670729728/photo/1,11,10,Rolf,pupper,672254177670729728,"[0, 89]",647,1270,pug
1716,672248013293752320,2015-12-03 02:56:30+00:00,iPhone,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,https://twitter.com/dog_rates/status/672248013293752320/photo/1,10,10,None,,672248013293752320,"[0, 95]",520,1527,Irish_terrier
1717,672245253877968896,2015-12-03 02:45:32+00:00,iPhone,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,https://twitter.com/dog_rates/status/672245253877968896/photo/1,12,10,Snickers,,672245253877968896,"[0, 124]",131,606,Chihuahua
1718,672239279297454080,2015-12-03 02:21:48+00:00,iPhone,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,https://twitter.com/dog_rates/status/672239279297454080/photo/1,7,10,Ridley,,672239279297454080,"[0, 74]",275,803,pug
1719,672231046314901505,2015-12-03 01:49:05+00:00,iPhone,Exotic underwater dog here. Very shy. Wont return tennis balls I toss him. Never been petted. 5/10 I bet he's soft https://t.co/WH7Nzc5IBA,https://twitter.com/dog_rates/status/672231046314901505/photo/1,5,10,None,,672231046314901504,"[0, 138]",876,1618,
1720,672222792075620352,2015-12-03 01:16:17+00:00,iPhone,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,https://twitter.com/dog_rates/status/672222792075620352/photo/1,9,10,Cal,,672222792075620352,"[0, 127]",176,700,beagle
1721,672205392827572224,2015-12-03 00:07:09+00:00,iPhone,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,https://twitter.com/dog_rates/status/672205392827572224/photo/1,9,10,Opal,pupper,672205392827572224,"[0, 130]",1005,1981,pug
1722,672169685991993344,2015-12-02 21:45:16+00:00,iPhone,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,https://twitter.com/dog_rates/status/672169685991993344/photo/1,10,10,Bradley,,672169685991993344,"[0, 94]",317,909,cocker_spaniel
1723,672160042234327040,2015-12-02 21:06:56+00:00,iPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,https://twitter.com/dog_rates/status/672160042234327040/photo/1,8,10,Bubba,pupper,672160042234327040,"[0, 138]",303,765,pug
1724,672139350159835138,2015-12-02 19:44:43+00:00,iPhone,This pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0OI927mmNJ,https://twitter.com/dog_rates/status/672139350159835138/photo/1,12,10,None,,672139350159835136,"[0, 94]",592,1539,Rottweiler
1725,672125275208069120,2015-12-02 18:48:47+00:00,iPhone,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,https://twitter.com/dog_rates/status/672125275208069120/photo/1,11,10,,,672125275208069120,"[0, 81]",985,2112,golden_retriever
1726,672095186491711488,2015-12-02 16:49:14+00:00,iPhone,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,https://twitter.com/dog_rates/status/672095186491711488/photo/1,9,10,Tuco,,672095186491711488,"[0, 83]",328,873,pug
1727,672082170312290304,2015-12-02 15:57:30+00:00,iPhone,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,https://twitter.com/dog_rates/status/672082170312290304/photo/1,11,10,Patch,,672082170312290304,"[0, 77]",318,837,toy_poodle
1728,672068090318987265,2015-12-02 15:01:33+00:00,iPhone,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,https://twitter.com/dog_rates/status/672068090318987265/photo/1,7,10,Gizmo,,672068090318987264,"[0, 138]",439,1130,pug
1729,671896809300709376,2015-12-02 03:40:57+00:00,iPhone,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10,10,Lola,,671896809300709376,"[0, 104]",3664,7585,chow
1730,671891728106971137,2015-12-02 03:20:45+00:00,iPhone,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,https://twitter.com/dog_rates/status/671891728106971137/photo/1,11,10,Mojo,,671891728106971136,"[0, 138]",479,1171,Labrador_retriever
1731,671882082306625538,2015-12-02 02:42:26+00:00,iPhone,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,https://twitter.com/dog_rates/status/671882082306625538/photo/1,11,10,Batdog,,671882082306625536,"[0, 137]",1201,3091,
1732,671879137494245376,2015-12-02 02:30:43+00:00,iPhone,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,https://twitter.com/dog_rates/status/671879137494245376/photo/1,5,10,Brad,,671879137494245376,"[0, 139]",570,1242,
1733,671874878652489728,2015-12-02 02:13:48+00:00,iPhone,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,"https://twitter.com/dog_rates/status/671874878652489728/photo/1,https://twitter.com/dog_rates/status/671874878652489728/photo/1",10,10,Mia,,671874878652489728,"[0, 132]",478,1104,
1734,671866342182637568,2015-12-02 01:39:53+00:00,iPhone,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,https://twitter.com/dog_rates/status/671866342182637568/photo/1,10,10,Dylan,,671866342182637568,"[0, 139]",417,995,Labrador_retriever
1735,671855973984772097,2015-12-02 00:58:41+00:00,iPhone,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,https://twitter.com/dog_rates/status/671855973984772097/photo/1,8,10,None,,671855973984772096,"[0, 117]",371,791,
1736,671789708968640512,2015-12-01 20:35:22+00:00,iPhone,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,https://twitter.com/dog_rates/status/671789708968640512/photo/1,13,10,,,671789708968640512,"[0, 139]",2991,6299,dalmatian
1737,671768281401958400,2015-12-01 19:10:13+00:00,iPhone,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,"https://twitter.com/dog_rates/status/671768281401958400/photo/1,https://twitter.com/dog_rates/status/671768281401958400/photo/1",10,10,None,,671768281401958400,"[0, 144]",433,1044,Chihuahua
1738,671763349865160704,2015-12-01 18:50:38+00:00,iPhone,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,https://twitter.com/dog_rates/status/671763349865160704/photo/1,9,10,Mark,,671763349865160704,"[0, 130]",771,1488,
1739,671744970634719232,2015-12-01 17:37:36+00:00,iPhone,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,https://twitter.com/dog_rates/status/671744970634719232/photo/1,6,10,None,,671744970634719232,"[0, 136]",659,1200,
1740,671743150407421952,2015-12-01 17:30:22+00:00,iPhone,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,https://twitter.com/dog_rates/status/671743150407421952/photo/1,11,10,,,671743150407421952,"[0, 136]",200,673,toy_poodle
1741,671735591348891648,2015-12-01 17:00:19+00:00,iPhone,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,"https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1",11,10,Oscar,,671735591348891648,"[0, 70]",651,1281,Irish_wolfhound
1742,671729906628341761,2015-12-01 16:37:44+00:00,iPhone,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,https://twitter.com/dog_rates/status/671729906628341761/photo/1,13,10,None,,671729906628341760,"[0, 76]",3786,7475,kuvasz
1743,671561002136281088,2015-12-01 05:26:34+00:00,iPhone,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,https://twitter.com/dog_rates/status/671561002136281088/photo/1,13,10,,,671561002136281088,"[0, 144]",6298,11357,Gordon_setter
1744,671547767500775424,2015-12-01 04:33:59+00:00,iPhone,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,"https://twitter.com/dog_rates/status/671547767500775424/photo/1,https://twitter.com/dog_rates/status/671547767500775424/photo/1",10,10,Marley,,671547767500775424,"[0, 127]",496,1202,
1745,671544874165002241,2015-12-01 04:22:29+00:00,iPhone,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 https://t.co/QVaEMsB9tS,https://twitter.com/dog_rates/status/671544874165002241/photo/1,6,10,None,,671544874165002240,"[0, 140]",888,1726,
1746,671542985629241344,2015-12-01 04:14:59+00:00,iPhone,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",https://twitter.com/dog_rates/status/671542985629241344/photo/1,10,10,JD,,671542985629241344,"[0, 140]",483,966,Shetland_sheepdog
1747,671538301157904385,2015-12-01 03:56:22+00:00,iPhone,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet https://t.co/fUuiyu2QTD,https://twitter.com/dog_rates/status/671538301157904385/photo/1,8,10,Baxter,,671538301157904384,"[0, 136]",333,837,
1748,671536543010570240,2015-12-01 03:49:23+00:00,iPhone,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,https://twitter.com/dog_rates/status/671536543010570240/photo/1,9,10,Reginald,,671536543010570240,"[0, 130]",343,1036,pug
1749,671533943490011136,2015-12-01 03:39:03+00:00,iPhone,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup https://t.co/pcx8jm1J1K,https://twitter.com/dog_rates/status/671533943490011136/photo/1,6,10,None,,671533943490011136,"[0, 139]",493,896,
1750,671528761649688577,2015-12-01 03:18:27+00:00,iPhone,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,https://twitter.com/dog_rates/status/671528761649688577/photo/1,10,10,Jax,,671528761649688576,"[0, 130]",214,736,Doberman
1751,671520732782923777,2015-12-01 02:46:33+00:00,iPhone,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,https://twitter.com/dog_rates/status/671520732782923777/photo/1,10,10,Alejandro,,671520732782923776,"[0, 78]",454,1217,Pomeranian
1752,671518598289059840,2015-12-01 02:38:04+00:00,iPhone,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,https://twitter.com/dog_rates/status/671518598289059840/photo/1,9,10,Scruffers,,671518598289059840,"[0, 137]",250,828,Lakeland_terrier
1753,671511350426865664,2015-12-01 02:09:16+00:00,iPhone,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,https://twitter.com/dog_rates/status/671511350426865664/photo/1,8,10,Hammond,,671511350426865664,"[0, 122]",605,1420,
